DATE,SYMBOL,BULLISH,BEARISH
2013-05-10 07:35:00,GLD,0.0,2.11
2013-05-10 07:50:00,GLD,0.75,0.145
2013-05-10 07:55:00,GLD,1.8,0.0
2013-05-10 08:05:00,GLD,0.0,2.13
2013-05-10 08:10:00,GLD,1.307,1.537
2013-05-10 08:15:00,GLD,0.0,0.6
2013-05-10 08:20:00,GLD,0.98,0.0
2013-05-10 08:25:00,GLD,0.0,3.22
2013-05-10 08:30:00,GLD,0.0,1.92
2013-05-10 08:35:00,GLD,1.755,0.0
2013-05-10 08:40:00,GLD,2.0,0.0
2013-05-10 08:45:00,GLD,0.6,2.38
2013-05-10 08:50:00,GLD,0.0,0.69
2013-05-10 08:55:00,GLD,0.0,1.0
2013-05-10 09:00:00,GLD,1.373,0.0
2013-05-10 09:05:00,GLD,0.0,1.3
2013-05-10 09:10:00,GLD,0.935,1.32
2013-05-10 09:15:00,GLD,0.0,1.74
2013-05-10 09:20:00,GLD,1.23,0.15
2013-05-10 09:25:00,GLD,0.08,0.0
2013-05-10 09:30:00,GLD,0.0,2.335
2013-05-10 09:35:00,GLD,1.5,0.0
2013-05-10 09:50:00,GLD,0.0,2.63
2013-05-10 09:55:00,GLD,0.0,2.06
2013-05-10 10:00:00,GLD,0.0,2.26
2013-05-10 10:10:00,GLD,0.0,1.28
2013-05-10 10:15:00,GLD,1.77,0.0
2013-05-10 10:20:00,GLD,1.85,0.0
2013-05-10 10:30:00,GLD,0.947,1.567
2013-05-10 10:35:00,GLD,0.0,2.09
2013-05-10 10:40:00,GLD,0.14,1.78
2013-05-10 10:45:00,GLD,1.74,0.0
2013-05-10 10:50:00,GLD,1.2,0.0
2013-05-10 11:05:00,GLD,1.685,0.0
2013-05-10 11:10:00,GLD,2.0,0.0
2013-05-10 11:15:00,GLD,1.59,0.0
2013-05-10 11:20:00,GLD,1.3,0.013
2013-05-10 11:25:00,GLD,0.0,0.04
2013-05-10 11:30:00,GLD,0.81,1.0
2013-05-10 11:35:00,GLD,0.0,2.25
2013-05-10 11:45:00,GLD,1.22,1.78
2013-05-10 12:00:00,GLD,0.0,3.45
2013-05-10 12:05:00,GLD,0.0,2.205
2013-05-10 12:10:00,GLD,1.03,0.0
2013-05-10 12:25:00,GLD,0.0,2.43
2013-05-10 12:35:00,GLD,2.48,0.0
2013-05-10 12:40:00,GLD,2.22,2.67
2013-05-10 12:50:00,GLD,2.11,0.0
2013-05-10 12:55:00,GLD,0.475,1.02
2013-05-10 13:10:00,GLD,1.16,0.0
2013-05-10 13:25:00,GLD,0.805,1.82
2013-05-10 13:30:00,GLD,2.2,0.0
2013-05-10 13:35:00,GLD,1.78,0.0
